Finally - out of queue
Wed Jul 31 16:25:06 2024       
+-----------------------------------------------------------------------------+
| NVIDIA-SMI 515.105.01   Driver Version: 515.105.01   CUDA Version: 11.7     |
|-------------------------------+----------------------+----------------------+
| GPU  Name        Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp  Perf  Pwr:Usage/Cap|         Memory-Usage | GPU-Util  Compute M. |
|                               |                      |               MIG M. |
|===============================+======================+======================|
|   0  Tesla V100-PCIE...  Off  | 00000000:3B:00.0 Off |                    0 |
| N/A   61C    P0    43W / 250W |      0MiB / 32768MiB |      0%      Default |
|                               |                      |                  N/A |
+-------------------------------+----------------------+----------------------+
|   1  Tesla V100-PCIE...  Off  | 00000000:86:00.0 Off |                    0 |
| N/A   51C    P0    43W / 250W |      0MiB / 32768MiB |      0%      Default |
|                               |                      |                  N/A |
+-------------------------------+----------------------+----------------------+
                                                                               
+-----------------------------------------------------------------------------+
| Processes:                                                                  |
|  GPU   GI   CI        PID   Type   Process name                  GPU Memory |
|        ID   ID                                                   Usage      |
|=============================================================================|
|  No running processes found                                                 |
+-----------------------------------------------------------------------------+
gpu-10-2
------------------------ ft-medical.py ---------------------------
The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: write).
Your token has been saved to /home/kunet.ae/ku5001069/.cache/huggingface/token
Login successful
------------------------  ---------------------------
	cache_dir: /dpc/kunf0097/l3-8b
	train_data_path: meher146/medical_llama3_instruct_dataset
	model_name: EleutherAI/pythia-70m-deduped
	model_save_path: /dpc/kunf0097/l3-8b/model/EleutherAI/pythia-70m-deduped-v240731162524
	run_id: 240731162524
	chpt_dir: /dpc/kunf0097/l3-8b/chpt/240731162524
	last_checkpoint: None
	start_index: 0
	cutoff_len: 298
	per_device_train_batch_size: 4
	gradient_accumulation_steps: 4
	world_size: 1
	local_rank: 0
------------------------  ---------------------------
{'prompt': '### System:\n{}<|endoftext|>\n### User:\n{}<|endoftext|>\n### Assistant:\n', 'response': '{}<|endoftext|>\n', 'peft_args': {'r': 4, 'lora_alpha': 16, 'target_modules': ['dense', 'dense_4h_to_h', 'dense_h_to_4h', 'query_key_value'], 'lora_dropout': 0.05, 'bias': 'none', 'task_type': 'CAUSAL_LM'}, 'training_args': {'warmup_ratio': 0.1, 'num_train_epochs': 10, 'learning_rate': 0.0003, 'fp16': False, 'logging_steps': 1, 'optim': 'adamw_torch', 'group_by_length': False, 'dataloader_drop_last': False, 'save_steps': 100, 'save_total_limit': 3}}
Tokenizer has no pad token. Adding it.
------------------------ Total steps: 71353.125 ---------------------------
{'loss': 14.3387, 'grad_norm': 15.207226753234863, 'learning_rate': 8.410428931875525e-08, 'epoch': 0.0}
{'loss': 9.9246, 'grad_norm': 6.265465259552002, 'learning_rate': 6.0555088309503785e-06, 'epoch': 0.02}
{'loss': 11.0094, 'grad_norm': 6.1475605964660645, 'learning_rate': 6.139613120269133e-06, 'epoch': 0.02}
{'loss': 12.2514, 'grad_norm': 5.116555690765381, 'learning_rate': 6.2237174095878885e-06, 'epoch': 0.02}
{'loss': 13.1075, 'grad_norm': 5.698464393615723, 'learning_rate': 6.3078216989066434e-06, 'epoch': 0.02}
{'loss': 13.7368, 'grad_norm': 7.596806049346924, 'learning_rate': 6.391925988225399e-06, 'epoch': 0.02}
{'loss': 13.0541, 'grad_norm': 6.265185356140137, 'learning_rate': 6.476030277544153e-06, 'epoch': 0.02}
{'loss': 12.6428, 'grad_norm': 6.703335762023926, 'learning_rate': 6.560134566862909e-06, 'epoch': 0.02}
{'loss': 12.6051, 'grad_norm': 7.917510986328125, 'learning_rate': 6.644238856181665e-06, 'epoch': 0.02}
{'loss': 13.0837, 'grad_norm': 6.9580607414245605, 'learning_rate': 6.72834314550042e-06, 'epoch': 0.02}
{'loss': 13.4947, 'grad_norm': 5.659427165985107, 'learning_rate': 6.812447434819175e-06, 'epoch': 0.02}
{'loss': 13.9606, 'grad_norm': 7.378398418426514, 'learning_rate': 6.89655172413793e-06, 'epoch': 0.02}
{'loss': 13.7154, 'grad_norm': 8.716205596923828, 'learning_rate': 6.980656013456686e-06, 'epoch': 0.02}
{'loss': 13.4641, 'grad_norm': 5.8174848556518555, 'learning_rate': 7.064760302775442e-06, 'epoch': 0.02}
{'loss': 13.1545, 'grad_norm': 7.394672870635986, 'learning_rate': 7.148864592094196e-06, 'epoch': 0.02}
{'loss': 15.1141, 'grad_norm': 6.149988651275635, 'learning_rate': 7.2329688814129516e-06, 'epoch': 0.02}
{'loss': 14.3637, 'grad_norm': 5.021844863891602, 'learning_rate': 7.3170731707317065e-06, 'epoch': 0.02}
{'loss': 12.7493, 'grad_norm': 6.3996171951293945, 'learning_rate': 7.4011774600504615e-06, 'epoch': 0.02}
{'loss': 11.5832, 'grad_norm': 7.716376781463623, 'learning_rate': 7.485281749369217e-06, 'epoch': 0.02}
{'loss': 13.2058, 'grad_norm': 7.10225248336792, 'learning_rate': 7.569386038687972e-06, 'epoch': 0.03}
{'loss': 11.9198, 'grad_norm': 6.798550128936768, 'learning_rate': 7.653490328006727e-06, 'epoch': 0.03}
{'loss': 12.3097, 'grad_norm': 6.005874156951904, 'learning_rate': 7.737594617325483e-06, 'epoch': 0.03}
{'loss': 14.5813, 'grad_norm': 6.547548770904541, 'learning_rate': 7.821698906644237e-06, 'epoch': 0.03}
{'loss': 11.07, 'grad_norm': 6.806795597076416, 'learning_rate': 7.905803195962993e-06, 'epoch': 0.03}
{'loss': 12.7904, 'grad_norm': 5.044143199920654, 'learning_rate': 7.989907485281749e-06, 'epoch': 0.03}
{'loss': 12.3445, 'grad_norm': 6.103276252746582, 'learning_rate': 8.074011774600503e-06, 'epoch': 0.03}
{'loss': 13.5926, 'grad_norm': 7.8284525871276855, 'learning_rate': 8.158116063919259e-06, 'epoch': 0.03}
{'loss': 15.0171, 'grad_norm': 6.1306586265563965, 'learning_rate': 8.242220353238015e-06, 'epoch': 0.03}
{'loss': 13.051, 'grad_norm': 6.040745735168457, 'learning_rate': 8.32632464255677e-06, 'epoch': 0.03}
{'loss': 11.7266, 'grad_norm': 6.089452743530273, 'learning_rate': 8.410428931875525e-06, 'epoch': 0.03}
{'loss': 13.7851, 'grad_norm': 6.4276533126831055, 'learning_rate': 8.49453322119428e-06, 'epoch': 0.03}
{'loss': 13.139, 'grad_norm': 6.076391696929932, 'learning_rate': 8.578637510513036e-06, 'epoch': 0.03}
{'loss': 14.6773, 'grad_norm': 8.155203819274902, 'learning_rate': 8.66274179983179e-06, 'epoch': 0.03}
{'loss': 12.29, 'grad_norm': 7.470475196838379, 'learning_rate': 8.746846089150546e-06, 'epoch': 0.03}
{'loss': 12.4905, 'grad_norm': 6.557846546173096, 'learning_rate': 8.830950378469302e-06, 'epoch': 0.03}
{'loss': 14.8998, 'grad_norm': 5.952839374542236, 'learning_rate': 8.915054667788056e-06, 'epoch': 0.03}
{'loss': 11.4718, 'grad_norm': 4.4792866706848145, 'learning_rate': 8.999158957106812e-06, 'epoch': 0.03}
{'loss': 12.3965, 'grad_norm': 6.39616060256958, 'learning_rate': 9.083263246425566e-06, 'epoch': 0.03}
{'loss': 12.8666, 'grad_norm': 7.654954433441162, 'learning_rate': 9.167367535744322e-06, 'epoch': 0.03}
{'loss': 13.26, 'grad_norm': 7.205437660217285, 'learning_rate': 9.251471825063078e-06, 'epoch': 0.03}
{'loss': 14.0591, 'grad_norm': 6.869900703430176, 'learning_rate': 9.335576114381832e-06, 'epoch': 0.03}
{'loss': 13.4712, 'grad_norm': 5.478973388671875, 'learning_rate': 9.419680403700588e-06, 'epoch': 0.03}
{'loss': 12.6045, 'grad_norm': 5.732496738433838, 'learning_rate': 9.503784693019342e-06, 'epoch': 0.03}
{'loss': 12.3904, 'grad_norm': 5.519496440887451, 'learning_rate': 9.5878889823381e-06, 'epoch': 0.03}
{'loss': 13.4012, 'grad_norm': 5.581385612487793, 'learning_rate': 9.671993271656853e-06, 'epoch': 0.03}
{'loss': 11.7385, 'grad_norm': 7.590562343597412, 'learning_rate': 9.75609756097561e-06, 'epoch': 0.03}
{'loss': 12.2033, 'grad_norm': 6.43283224105835, 'learning_rate': 9.840201850294365e-06, 'epoch': 0.03}
{'loss': 11.229, 'grad_norm': 9.611783027648926, 'learning_rate': 9.92430613961312e-06, 'epoch': 0.03}
{'loss': 13.666, 'grad_norm': 5.353818893432617, 'learning_rate': 1.0008410428931875e-05, 'epoch': 0.03}
{'loss': 13.2303, 'grad_norm': 6.169547080993652, 'learning_rate': 1.009251471825063e-05, 'epoch': 0.03}
{'loss': 12.3411, 'grad_norm': 6.751258373260498, 'learning_rate': 1.0176619007569385e-05, 'epoch': 0.03}
{'loss': 12.3788, 'grad_norm': 5.340490818023682, 'learning_rate': 1.026072329688814e-05, 'epoch': 0.03}
{'loss': 10.2347, 'grad_norm': 5.486321926116943, 'learning_rate': 1.0344827586206895e-05, 'epoch': 0.03}
{'loss': 11.377, 'grad_norm': 5.317732810974121, 'learning_rate': 1.042893187552565e-05, 'epoch': 0.03}
{'loss': 14.0581, 'grad_norm': 5.974563121795654, 'learning_rate': 1.0513036164844407e-05, 'epoch': 0.04}
{'loss': 13.7432, 'grad_norm': 5.223602294921875, 'learning_rate': 1.059714045416316e-05, 'epoch': 0.04}
{'loss': 13.1733, 'grad_norm': 5.290126800537109, 'learning_rate': 1.0681244743481918e-05, 'epoch': 0.04}
{'loss': 12.975, 'grad_norm': 5.0970659255981445, 'learning_rate': 1.0765349032800672e-05, 'epoch': 0.04}
{'loss': 11.3263, 'grad_norm': 6.072007656097412, 'learning_rate': 1.0849453322119426e-05, 'epoch': 0.04}
{'loss': 13.3907, 'grad_norm': 5.413659572601318, 'learning_rate': 1.0933557611438182e-05, 'epoch': 0.04}
{'loss': 11.9833, 'grad_norm': 6.1347527503967285, 'learning_rate': 1.1017661900756938e-05, 'epoch': 0.04}
{'loss': 13.3536, 'grad_norm': 6.940862655639648, 'learning_rate': 1.1101766190075692e-05, 'epoch': 0.04}
{'loss': 13.5159, 'grad_norm': 5.284856796264648, 'learning_rate': 1.1185870479394448e-05, 'epoch': 0.04}
{'loss': 12.3179, 'grad_norm': 5.417118072509766, 'learning_rate': 1.1269974768713204e-05, 'epoch': 0.04}
{'loss': 14.0378, 'grad_norm': 5.867031574249268, 'learning_rate': 1.1354079058031958e-05, 'epoch': 0.04}
{'loss': 12.1544, 'grad_norm': 5.15233039855957, 'learning_rate': 1.1438183347350714e-05, 'epoch': 0.04}
{'loss': 11.5276, 'grad_norm': 5.069073677062988, 'learning_rate': 1.1522287636669468e-05, 'epoch': 0.04}
{'loss': 12.3623, 'grad_norm': 5.455227851867676, 'learning_rate': 1.1606391925988225e-05, 'epoch': 0.04}
{'loss': 11.6807, 'grad_norm': 6.930557727813721, 'learning_rate': 1.169049621530698e-05, 'epoch': 0.04}
{'loss': 13.2081, 'grad_norm': 5.807775974273682, 'learning_rate': 1.1774600504625734e-05, 'epoch': 0.04}
{'loss': 14.6275, 'grad_norm': 5.4858012199401855, 'learning_rate': 1.1858704793944491e-05, 'epoch': 0.04}
{'loss': 13.4172, 'grad_norm': 6.4793524742126465, 'learning_rate': 1.1942809083263245e-05, 'epoch': 0.04}
{'loss': 13.7784, 'grad_norm': 6.631793975830078, 'learning_rate': 1.2026913372582e-05, 'epoch': 0.04}
{'loss': 12.8804, 'grad_norm': 5.831915378570557, 'learning_rate': 1.2111017661900757e-05, 'epoch': 0.04}
{'loss': 12.8693, 'grad_norm': 5.415363311767578, 'learning_rate': 1.2195121951219511e-05, 'epoch': 0.04}
{'loss': 12.7988, 'grad_norm': 5.851444721221924, 'learning_rate': 1.2279226240538265e-05, 'epoch': 0.04}
{'loss': 13.7435, 'grad_norm': 6.852338790893555, 'learning_rate': 1.2363330529857021e-05, 'epoch': 0.04}
{'loss': 12.0756, 'grad_norm': 4.374083518981934, 'learning_rate': 1.2447434819175777e-05, 'epoch': 0.04}
{'loss': 12.8538, 'grad_norm': 5.257120609283447, 'learning_rate': 1.2531539108494533e-05, 'epoch': 0.04}
{'loss': 12.6928, 'grad_norm': 5.5117998123168945, 'learning_rate': 1.2615643397813287e-05, 'epoch': 0.04}
{'loss': 12.7204, 'grad_norm': 5.462158203125, 'learning_rate': 1.2699747687132043e-05, 'epoch': 0.04}
{'loss': 13.0745, 'grad_norm': 7.094688892364502, 'learning_rate': 1.2783851976450799e-05, 'epoch': 0.04}
{'loss': 10.8696, 'grad_norm': 4.292044639587402, 'learning_rate': 1.2867956265769553e-05, 'epoch': 0.04}
{'loss': 13.84, 'grad_norm': 7.643314361572266, 'learning_rate': 1.2952060555088307e-05, 'epoch': 0.04}
{'loss': 11.9486, 'grad_norm': 5.937615871429443, 'learning_rate': 1.3036164844407064e-05, 'epoch': 0.04}
{'loss': 14.1661, 'grad_norm': 5.427638053894043, 'learning_rate': 1.3120269133725818e-05, 'epoch': 0.04}
{'loss': 14.1784, 'grad_norm': 6.405381679534912, 'learning_rate': 1.3204373423044574e-05, 'epoch': 0.04}
{'loss': 15.2669, 'grad_norm': 5.910761833190918, 'learning_rate': 1.328847771236333e-05, 'epoch': 0.04}
{'loss': 14.6887, 'grad_norm': 5.732399940490723, 'learning_rate': 1.3372582001682084e-05, 'epoch': 0.04}
{'loss': 14.4517, 'grad_norm': 6.895017147064209, 'learning_rate': 1.345668629100084e-05, 'epoch': 0.04}
{'loss': 11.8815, 'grad_norm': 6.3172149658203125, 'learning_rate': 1.3540790580319596e-05, 'epoch': 0.05}
{'loss': 12.1806, 'grad_norm': 5.971803665161133, 'learning_rate': 1.362489486963835e-05, 'epoch': 0.05}
{'loss': 14.8757, 'grad_norm': 6.086417198181152, 'learning_rate': 1.3708999158957106e-05, 'epoch': 0.05}
{'loss': 11.5571, 'grad_norm': 6.830996036529541, 'learning_rate': 1.379310344827586e-05, 'epoch': 0.05}
{'loss': 13.6163, 'grad_norm': 6.262541770935059, 'learning_rate': 1.3877207737594616e-05, 'epoch': 0.05}
{'loss': 12.1468, 'grad_norm': 5.362692832946777, 'learning_rate': 1.3961312026913372e-05, 'epoch': 0.05}
{'loss': 13.1822, 'grad_norm': 5.307246685028076, 'learning_rate': 1.4045416316232126e-05, 'epoch': 0.05}
{'loss': 12.2925, 'grad_norm': 6.199299335479736, 'learning_rate': 1.4129520605550883e-05, 'epoch': 0.05}
{'loss': 12.5169, 'grad_norm': 8.238834381103516, 'learning_rate': 1.4213624894869637e-05, 'epoch': 0.05}
{'loss': 13.409, 'grad_norm': 5.818676948547363, 'learning_rate': 1.4297729184188391e-05, 'epoch': 0.05}
{'loss': 13.591, 'grad_norm': 5.2137956619262695, 'learning_rate': 1.4381833473507149e-05, 'epoch': 0.05}
{'loss': 12.5007, 'grad_norm': 6.011791706085205, 'learning_rate': 1.4465937762825903e-05, 'epoch': 0.05}
{'loss': 12.8339, 'grad_norm': 5.109771728515625, 'learning_rate': 1.4550042052144657e-05, 'epoch': 0.05}
{'loss': 13.7823, 'grad_norm': 8.059853553771973, 'learning_rate': 1.4634146341463413e-05, 'epoch': 0.05}
{'loss': 13.5394, 'grad_norm': 5.2623419761657715, 'learning_rate': 1.4718250630782169e-05, 'epoch': 0.05}
{'loss': 13.8377, 'grad_norm': 6.2470197677612305, 'learning_rate': 1.4802354920100923e-05, 'epoch': 0.05}
{'loss': 13.5989, 'grad_norm': 6.407327651977539, 'learning_rate': 1.4886459209419679e-05, 'epoch': 0.05}
{'loss': 11.8936, 'grad_norm': 6.263874053955078, 'learning_rate': 1.4970563498738435e-05, 'epoch': 0.05}
{'loss': 11.4368, 'grad_norm': 5.636960506439209, 'learning_rate': 1.505466778805719e-05, 'epoch': 0.05}
{'loss': 10.0068, 'grad_norm': 5.631161689758301, 'learning_rate': 1.5138772077375945e-05, 'epoch': 0.05}
{'loss': 12.1871, 'grad_norm': 6.01420259475708, 'learning_rate': 1.5222876366694699e-05, 'epoch': 0.05}
{'loss': 12.7898, 'grad_norm': 7.867127418518066, 'learning_rate': 1.5306980656013455e-05, 'epoch': 0.05}
{'loss': 13.1543, 'grad_norm': 6.37294864654541, 'learning_rate': 1.539108494533221e-05, 'epoch': 0.05}
{'loss': 13.6316, 'grad_norm': 6.80125093460083, 'learning_rate': 1.5475189234650966e-05, 'epoch': 0.05}
{'loss': 13.4803, 'grad_norm': 10.131328582763672, 'learning_rate': 1.5559293523969722e-05, 'epoch': 0.05}
