Finally - out of queue
Wed Jul 24 11:15:36 2024       
+-----------------------------------------------------------------------------+
| NVIDIA-SMI 515.105.01   Driver Version: 515.105.01   CUDA Version: 11.7     |
|-------------------------------+----------------------+----------------------+
| GPU  Name        Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp  Perf  Pwr:Usage/Cap|         Memory-Usage | GPU-Util  Compute M. |
|                               |                      |               MIG M. |
|===============================+======================+======================|
|   0  Tesla V100-PCIE...  Off  | 00000000:3B:00.0 Off |                    0 |
| N/A   69C    P0    60W / 250W |   1051MiB / 32768MiB |     31%      Default |
|                               |                      |                  N/A |
+-------------------------------+----------------------+----------------------+
|   1  Tesla V100-PCIE...  Off  | 00000000:86:00.0 Off |                    0 |
| N/A   65C    P0    63W / 250W |   1051MiB / 32768MiB |     31%      Default |
|                               |                      |                  N/A |
+-------------------------------+----------------------+----------------------+
                                                                               
+-----------------------------------------------------------------------------+
| Processes:                                                                  |
|  GPU   GI   CI        PID   Type   Process name                  GPU Memory |
|        ID   ID                                                   Usage      |
|=============================================================================|
|    0   N/A  N/A   1318225      C   python                           1047MiB |
|    1   N/A  N/A   1318226      C   python                           1047MiB |
+-----------------------------------------------------------------------------+
------------------------ ft-medical.py ---------------------------
------------------------ ft-medical.py ---------------------------
------------------------  ---------------------------
	output_dir: ./out
	cache_dir: /dpc/kunf0097/l3-8b
	train_data_path: ./data/medical.json # NO
	model_name: meta-llama/Meta-Llama-3-8B-Instruct
	model_save_path: /dpc/kunf0097/l3-8b/model/meta-llama/Meta-Llama-3-8B-Instruct-v240724111548
	run_id: 240724111548
	chpt_dir: /dpc/kunf0097/l3-8b/chpt/240724111548
	last_checkpoint: None
	per_device_train_batch_size: 4
	gradient_accumulation_steps: 2
	world_size: 2
	local_rank: 0
------------------------  ---------------------------
------------------------  ---------------------------
	output_dir: ./out
	cache_dir: /dpc/kunf0097/l3-8b
	train_data_path: ./data/medical.json
	model_name: meta-llama/Meta-Llama-3-8B-Instruct
	model_save_path: /dpc/kunf0097/l3-8b/model/meta-llama/Meta-Llama-3-8B-Instruct-v240724111548
	run_id: 240724111548
	chpt_dir: /dpc/kunf0097/l3-8b/chpt/240724111548
	last_checkpoint: None
	per_device_train_batch_size: 4
	gradient_accumulation_steps: 2
	world_size: 2
	local_rank: 1
------------------------  ---------------------------
The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
The token has not been saved to the git credentials helper. Pass `add_to_git_credential=True` in this function directly or `--add-to-git-credential` if using via `huggingface-cli` if you want to set the git credential as well.
Token is valid (permission: write).
Token is valid (permission: write).
Your token has been saved to /home/kunet.ae/ku5001069/.cache/huggingface/token
Login successful
Your token has been saved to /home/kunet.ae/ku5001069/.cache/huggingface/token
Login successful
{'loss': 3.818, 'grad_norm': 3.2245144844055176, 'learning_rate': 0.0003, 'epoch': 0.0}
{'loss': 2.3688, 'grad_norm': 0.6006529331207275, 'learning_rate': 0.00029964959820594277, 'epoch': 0.0}
{'loss': 2.3318, 'grad_norm': 0.6067298054695129, 'learning_rate': 0.0002996355821341805, 'epoch': 0.0}
{'loss': 2.3022, 'grad_norm': 0.5940790772438049, 'learning_rate': 0.0002996215660624182, 'epoch': 0.0}
{'loss': 2.1987, 'grad_norm': 0.6197234392166138, 'learning_rate': 0.0002996075499906559, 'epoch': 0.0}
{'loss': 2.3892, 'grad_norm': 0.5765100717544556, 'learning_rate': 0.00029959353391889365, 'epoch': 0.0}
{'loss': 2.2725, 'grad_norm': 0.5978154540061951, 'learning_rate': 0.00029957951784713135, 'epoch': 0.0}
{'loss': 2.3811, 'grad_norm': 0.5953972339630127, 'learning_rate': 0.0002995655017753691, 'epoch': 0.0}
{'loss': 2.3117, 'grad_norm': 0.601207971572876, 'learning_rate': 0.0002995514857036068, 'epoch': 0.0}
{'loss': 2.3094, 'grad_norm': 0.5788378715515137, 'learning_rate': 0.0002995374696318445, 'epoch': 0.0}
{'loss': 2.4837, 'grad_norm': 0.6929070353507996, 'learning_rate': 0.00029952345356008223, 'epoch': 0.01}
{'loss': 2.5003, 'grad_norm': 0.6051741242408752, 'learning_rate': 0.0002995094374883199, 'epoch': 0.01}
{'loss': 2.2811, 'grad_norm': 0.6161370873451233, 'learning_rate': 0.0002994954214165576, 'epoch': 0.01}
{'loss': 2.2704, 'grad_norm': 0.6142117381095886, 'learning_rate': 0.0002994814053447953, 'epoch': 0.01}
{'loss': 2.4539, 'grad_norm': 0.5875638127326965, 'learning_rate': 0.00029946738927303306, 'epoch': 0.01}
{'loss': 2.3079, 'grad_norm': 0.5768414735794067, 'learning_rate': 0.00029945337320127076, 'epoch': 0.01}
{'loss': 2.4973, 'grad_norm': 0.5707592964172363, 'learning_rate': 0.00029943935712950845, 'epoch': 0.01}
{'loss': 2.3962, 'grad_norm': 0.5860244035720825, 'learning_rate': 0.0002994253410577462, 'epoch': 0.01}
{'loss': 2.3454, 'grad_norm': 0.581489622592926, 'learning_rate': 0.0002994113249859839, 'epoch': 0.01}
{'loss': 2.3203, 'grad_norm': 0.5667155981063843, 'learning_rate': 0.00029939730891422164, 'epoch': 0.01}
{'loss': 2.3923, 'grad_norm': 0.5878100395202637, 'learning_rate': 0.00029938329284245934, 'epoch': 0.01}
{'loss': 2.2109, 'grad_norm': 0.5258566737174988, 'learning_rate': 0.00029936927677069703, 'epoch': 0.01}
{'loss': 2.2936, 'grad_norm': 0.588846743106842, 'learning_rate': 0.0002993552606989347, 'epoch': 0.01}
{'loss': 2.3545, 'grad_norm': 0.5664110779762268, 'learning_rate': 0.0002993412446271725, 'epoch': 0.01}
{'loss': 2.3665, 'grad_norm': 0.5463708639144897, 'learning_rate': 0.00029932722855541017, 'epoch': 0.01}
{'loss': 2.2444, 'grad_norm': 0.5572901964187622, 'learning_rate': 0.00029931321248364786, 'epoch': 0.01}
{'loss': 2.479, 'grad_norm': 0.614909827709198, 'learning_rate': 0.0002992991964118856, 'epoch': 0.01}
{'loss': 2.2521, 'grad_norm': 0.6760334372520447, 'learning_rate': 0.0002992851803401233, 'epoch': 0.01}
{'loss': 2.3676, 'grad_norm': 0.6117863059043884, 'learning_rate': 0.00029927116426836105, 'epoch': 0.01}
{'loss': 2.3024, 'grad_norm': 0.5993238687515259, 'learning_rate': 0.00029925714819659875, 'epoch': 0.01}
{'loss': 2.2162, 'grad_norm': 0.6113156676292419, 'learning_rate': 0.00029924313212483644, 'epoch': 0.01}
{'loss': 2.1121, 'grad_norm': 0.5599759221076965, 'learning_rate': 0.0002992291160530742, 'epoch': 0.01}
{'loss': 2.3709, 'grad_norm': 0.5956678986549377, 'learning_rate': 0.0002992150999813119, 'epoch': 0.01}
{'loss': 2.2396, 'grad_norm': 0.581123411655426, 'learning_rate': 0.0002992010839095496, 'epoch': 0.01}
{'loss': 2.2971, 'grad_norm': 0.6088744401931763, 'learning_rate': 0.0002991870678377873, 'epoch': 0.01}
{'loss': 2.4092, 'grad_norm': 0.647617518901825, 'learning_rate': 0.000299173051766025, 'epoch': 0.01}
{'loss': 2.2851, 'grad_norm': 0.6122239232063293, 'learning_rate': 0.0002991590356942627, 'epoch': 0.01}
{'loss': 2.3402, 'grad_norm': 0.64958655834198, 'learning_rate': 0.0002991450196225004, 'epoch': 0.01}
{'loss': 2.3991, 'grad_norm': 0.6274036765098572, 'learning_rate': 0.00029913100355073816, 'epoch': 0.01}
{'loss': 2.3414, 'grad_norm': 0.6519718170166016, 'learning_rate': 0.00029911698747897585, 'epoch': 0.01}
{'loss': 2.4741, 'grad_norm': 0.5753194689750671, 'learning_rate': 0.0002991029714072136, 'epoch': 0.01}
{'loss': 2.4116, 'grad_norm': 0.5847780108451843, 'learning_rate': 0.0002990889553354513, 'epoch': 0.01}
{'loss': 2.2931, 'grad_norm': 0.5907830595970154, 'learning_rate': 0.000299074939263689, 'epoch': 0.01}
{'loss': 2.2375, 'grad_norm': 0.6269630789756775, 'learning_rate': 0.00029906092319192674, 'epoch': 0.01}
{'loss': 2.3019, 'grad_norm': 0.5763584971427917, 'learning_rate': 0.00029904690712016443, 'epoch': 0.01}
{'loss': 2.2309, 'grad_norm': 0.584574818611145, 'learning_rate': 0.0002990328910484022, 'epoch': 0.01}
{'loss': 2.2296, 'grad_norm': 0.6229985356330872, 'learning_rate': 0.0002990188749766398, 'epoch': 0.01}
{'loss': 2.2148, 'grad_norm': 0.6235927939414978, 'learning_rate': 0.00029900485890487757, 'epoch': 0.01}
{'loss': 2.4084, 'grad_norm': 0.6000627279281616, 'learning_rate': 0.00029899084283311527, 'epoch': 0.01}
{'loss': 2.368, 'grad_norm': 0.5943806171417236, 'learning_rate': 0.000298976826761353, 'epoch': 0.01}
{'loss': 2.211, 'grad_norm': 0.5876320600509644, 'learning_rate': 0.0002989628106895907, 'epoch': 0.01}
{'loss': 2.1674, 'grad_norm': 0.6825255155563354, 'learning_rate': 0.0002989487946178284, 'epoch': 0.01}
{'loss': 2.3485, 'grad_norm': 0.6047062873840332, 'learning_rate': 0.00029893477854606615, 'epoch': 0.01}
{'loss': 2.2368, 'grad_norm': 0.5896118879318237, 'learning_rate': 0.00029892076247430385, 'epoch': 0.01}
{'loss': 2.1456, 'grad_norm': 0.5672672986984253, 'learning_rate': 0.00029890674640254154, 'epoch': 0.01}
{'loss': 2.2107, 'grad_norm': 0.5677329301834106, 'learning_rate': 0.0002988927303307793, 'epoch': 0.01}
{'loss': 2.3132, 'grad_norm': 0.606909453868866, 'learning_rate': 0.000298878714259017, 'epoch': 0.01}
{'loss': 2.4545, 'grad_norm': 0.6637330055236816, 'learning_rate': 0.0002988646981872547, 'epoch': 0.01}
{'loss': 2.3403, 'grad_norm': 0.6652706265449524, 'learning_rate': 0.00029885068211549237, 'epoch': 0.01}
{'loss': 2.1155, 'grad_norm': 0.6285756230354309, 'learning_rate': 0.0002988366660437301, 'epoch': 0.01}
{'loss': 2.417, 'grad_norm': 0.6204750537872314, 'learning_rate': 0.0002988226499719678, 'epoch': 0.01}
{'loss': 2.4664, 'grad_norm': 0.620625376701355, 'learning_rate': 0.00029880863390020556, 'epoch': 0.01}
{'loss': 2.2485, 'grad_norm': 0.5976262092590332, 'learning_rate': 0.00029879461782844326, 'epoch': 0.01}
{'loss': 2.2117, 'grad_norm': 0.6080989241600037, 'learning_rate': 0.00029878060175668095, 'epoch': 0.01}
{'loss': 2.1705, 'grad_norm': 0.5572844743728638, 'learning_rate': 0.0002987665856849187, 'epoch': 0.01}
{'loss': 2.5058, 'grad_norm': 0.6511353850364685, 'learning_rate': 0.0002987525696131564, 'epoch': 0.01}
{'loss': 2.2409, 'grad_norm': 0.576468825340271, 'learning_rate': 0.00029873855354139414, 'epoch': 0.01}
{'loss': 2.2047, 'grad_norm': 0.617514967918396, 'learning_rate': 0.0002987245374696318, 'epoch': 0.01}
{'loss': 2.156, 'grad_norm': 0.6112222075462341, 'learning_rate': 0.00029871052139786953, 'epoch': 0.01}
{'loss': 2.2327, 'grad_norm': 0.5999789834022522, 'learning_rate': 0.0002986965053261072, 'epoch': 0.01}
{'loss': 2.2421, 'grad_norm': 0.6800316572189331, 'learning_rate': 0.000298682489254345, 'epoch': 0.01}
{'loss': 2.4426, 'grad_norm': 0.665763258934021, 'learning_rate': 0.00029866847318258267, 'epoch': 0.01}
{'loss': 2.1134, 'grad_norm': 0.6045334935188293, 'learning_rate': 0.00029865445711082036, 'epoch': 0.01}
{'loss': 2.2152, 'grad_norm': 0.5921366810798645, 'learning_rate': 0.0002986404410390581, 'epoch': 0.01}
{'loss': 2.2187, 'grad_norm': 0.5864419937133789, 'learning_rate': 0.0002986264249672958, 'epoch': 0.01}
{'loss': 2.0106, 'grad_norm': 0.6401767730712891, 'learning_rate': 0.0002986124088955335, 'epoch': 0.01}
{'loss': 2.2778, 'grad_norm': 0.5984054803848267, 'learning_rate': 0.00029859839282377125, 'epoch': 0.01}
{'loss': 2.1678, 'grad_norm': 0.6452025175094604, 'learning_rate': 0.00029858437675200894, 'epoch': 0.01}
{'loss': 2.3443, 'grad_norm': 0.6199544668197632, 'learning_rate': 0.0002985703606802467, 'epoch': 0.01}
{'loss': 2.2891, 'grad_norm': 0.5898258090019226, 'learning_rate': 0.00029855634460848433, 'epoch': 0.01}
{'loss': 2.2265, 'grad_norm': 0.6403738856315613, 'learning_rate': 0.0002985423285367221, 'epoch': 0.01}
{'loss': 2.1823, 'grad_norm': 0.5824406743049622, 'learning_rate': 0.0002985283124649598, 'epoch': 0.01}
{'loss': 2.3685, 'grad_norm': 0.5970977544784546, 'learning_rate': 0.0002985142963931975, 'epoch': 0.02}
{'loss': 2.1708, 'grad_norm': 0.6074666976928711, 'learning_rate': 0.0002985002803214352, 'epoch': 0.02}
{'loss': 2.0582, 'grad_norm': 0.6037667393684387, 'learning_rate': 0.0002984862642496729, 'epoch': 0.02}
{'loss': 2.2734, 'grad_norm': 0.6732897758483887, 'learning_rate': 0.00029847224817791066, 'epoch': 0.02}
{'loss': 2.1913, 'grad_norm': 0.6375896334648132, 'learning_rate': 0.00029845823210614836, 'epoch': 0.02}
{'loss': 2.2659, 'grad_norm': 0.650402307510376, 'learning_rate': 0.0002984442160343861, 'epoch': 0.02}
{'loss': 2.1866, 'grad_norm': 0.671120285987854, 'learning_rate': 0.0002984301999626238, 'epoch': 0.02}
{'loss': 2.1519, 'grad_norm': 0.6783871650695801, 'learning_rate': 0.0002984161838908615, 'epoch': 0.02}
{'loss': 2.3754, 'grad_norm': 0.6362612247467041, 'learning_rate': 0.0002984021678190992, 'epoch': 0.02}
{'loss': 2.2628, 'grad_norm': 0.6230650544166565, 'learning_rate': 0.00029838815174733694, 'epoch': 0.02}
{'loss': 2.1776, 'grad_norm': 0.6389821767807007, 'learning_rate': 0.00029837413567557463, 'epoch': 0.02}
{'loss': 2.113, 'grad_norm': 0.6058734655380249, 'learning_rate': 0.0002983601196038123, 'epoch': 0.02}
{'loss': 2.2117, 'grad_norm': 0.5976672172546387, 'learning_rate': 0.00029834610353205007, 'epoch': 0.02}
{'loss': 2.2201, 'grad_norm': 0.568854033946991, 'learning_rate': 0.00029833208746028777, 'epoch': 0.02}
{'loss': 2.3109, 'grad_norm': 0.6799344420433044, 'learning_rate': 0.00029831807138852546, 'epoch': 0.02}
{'loss': 2.28, 'grad_norm': 0.6216392517089844, 'learning_rate': 0.0002983040553167632, 'epoch': 0.02}
{'loss': 2.2801, 'grad_norm': 0.7214332818984985, 'learning_rate': 0.0002982900392450009, 'epoch': 0.02}
{'loss': 2.2206, 'grad_norm': 0.6096528768539429, 'learning_rate': 0.00029827602317323865, 'epoch': 0.02}
{'loss': 2.2315, 'grad_norm': 0.6368534564971924, 'learning_rate': 0.0002982620071014763, 'epoch': 0.02}
{'loss': 2.1426, 'grad_norm': 0.635010302066803, 'learning_rate': 0.00029824799102971404, 'epoch': 0.02}
{'loss': 2.0786, 'grad_norm': 0.618733286857605, 'learning_rate': 0.00029823397495795174, 'epoch': 0.02}
{'loss': 2.1222, 'grad_norm': 0.5903671979904175, 'learning_rate': 0.0002982199588861895, 'epoch': 0.02}
{'loss': 2.2968, 'grad_norm': 0.6336072683334351, 'learning_rate': 0.0002982059428144272, 'epoch': 0.02}
{'loss': 2.0261, 'grad_norm': 0.5840595364570618, 'learning_rate': 0.00029819192674266487, 'epoch': 0.02}
{'loss': 2.1525, 'grad_norm': 0.618088960647583, 'learning_rate': 0.0002981779106709026, 'epoch': 0.02}
{'loss': 2.1795, 'grad_norm': 0.5740460753440857, 'learning_rate': 0.0002981638945991403, 'epoch': 0.02}
{'loss': 2.0126, 'grad_norm': 0.5871325731277466, 'learning_rate': 0.00029814987852737806, 'epoch': 0.02}
{'loss': 2.1386, 'grad_norm': 0.6034674644470215, 'learning_rate': 0.00029813586245561576, 'epoch': 0.02}
{'loss': 2.1916, 'grad_norm': 0.5968402624130249, 'learning_rate': 0.00029812184638385345, 'epoch': 0.02}
{'loss': 2.2498, 'grad_norm': 0.5738986134529114, 'learning_rate': 0.0002981078303120912, 'epoch': 0.02}
{'loss': 2.2828, 'grad_norm': 0.6052489876747131, 'learning_rate': 0.0002980938142403289, 'epoch': 0.02}
{'loss': 2.1071, 'grad_norm': 0.5914525389671326, 'learning_rate': 0.0002980797981685666, 'epoch': 0.02}
{'loss': 2.1537, 'grad_norm': 0.6512669324874878, 'learning_rate': 0.0002980657820968043, 'epoch': 0.02}
{'loss': 2.1482, 'grad_norm': 0.6242551207542419, 'learning_rate': 0.00029805176602504203, 'epoch': 0.02}
{'loss': 2.1988, 'grad_norm': 0.5811750292778015, 'learning_rate': 0.00029803774995327973, 'epoch': 0.02}
{'loss': 2.3129, 'grad_norm': 0.6243314146995544, 'learning_rate': 0.0002980237338815174, 'epoch': 0.02}
{'loss': 2.2061, 'grad_norm': 0.5576590895652771, 'learning_rate': 0.00029800971780975517, 'epoch': 0.02}
{'loss': 2.3736, 'grad_norm': 0.5962164998054504, 'learning_rate': 0.00029799570173799286, 'epoch': 0.02}
{'loss': 2.1055, 'grad_norm': 0.6545381546020508, 'learning_rate': 0.0002979816856662306, 'epoch': 0.02}
{'loss': 2.4575, 'grad_norm': 0.6051287055015564, 'learning_rate': 0.0002979676695944683, 'epoch': 0.02}
{'loss': 2.2668, 'grad_norm': 0.6062405705451965, 'learning_rate': 0.000297953653522706, 'epoch': 0.02}
{'loss': 2.3536, 'grad_norm': 0.6125422120094299, 'learning_rate': 0.00029793963745094375, 'epoch': 0.02}
{'loss': 2.2959, 'grad_norm': 0.6228406429290771, 'learning_rate': 0.00029792562137918144, 'epoch': 0.02}
{'loss': 2.0696, 'grad_norm': 0.5761085152626038, 'learning_rate': 0.00029791160530741914, 'epoch': 0.02}
{'loss': 2.132, 'grad_norm': 0.6133156418800354, 'learning_rate': 0.00029789758923565683, 'epoch': 0.02}
{'loss': 2.1557, 'grad_norm': 0.5978804230690002, 'learning_rate': 0.0002978835731638946, 'epoch': 0.02}
{'loss': 2.2268, 'grad_norm': 0.6605681777000427, 'learning_rate': 0.0002978695570921323, 'epoch': 0.02}
{'loss': 2.24, 'grad_norm': 0.5897547006607056, 'learning_rate': 0.00029785554102037, 'epoch': 0.02}
{'loss': 2.2425, 'grad_norm': 0.5820023417472839, 'learning_rate': 0.0002978415249486077, 'epoch': 0.02}
{'loss': 2.3447, 'grad_norm': 0.5913380980491638, 'learning_rate': 0.0002978275088768454, 'epoch': 0.02}
{'loss': 2.1509, 'grad_norm': 0.5825986266136169, 'learning_rate': 0.00029781349280508316, 'epoch': 0.02}
{'loss': 2.1152, 'grad_norm': 0.5906352996826172, 'learning_rate': 0.00029779947673332086, 'epoch': 0.02}
{'loss': 2.0677, 'grad_norm': 0.5888627171516418, 'learning_rate': 0.00029778546066155855, 'epoch': 0.02}
{'loss': 2.1612, 'grad_norm': 0.6480894684791565, 'learning_rate': 0.00029777144458979624, 'epoch': 0.02}
{'loss': 2.0222, 'grad_norm': 0.5840374827384949, 'learning_rate': 0.000297757428518034, 'epoch': 0.02}
{'loss': 2.1615, 'grad_norm': 0.6320862770080566, 'learning_rate': 0.0002977434124462717, 'epoch': 0.02}
{'loss': 1.929, 'grad_norm': 0.5977092981338501, 'learning_rate': 0.0002977293963745094, 'epoch': 0.02}
{'loss': 2.2138, 'grad_norm': 0.5934063792228699, 'learning_rate': 0.00029771538030274713, 'epoch': 0.02}
{'loss': 2.1134, 'grad_norm': 0.6360104084014893, 'learning_rate': 0.0002977013642309848, 'epoch': 0.02}
{'loss': 2.4356, 'grad_norm': 0.6350787281990051, 'learning_rate': 0.0002976873481592226, 'epoch': 0.02}
{'loss': 2.1048, 'grad_norm': 0.6766043901443481, 'learning_rate': 0.00029767333208746027, 'epoch': 0.02}
{'loss': 2.0692, 'grad_norm': 0.6208305358886719, 'learning_rate': 0.00029765931601569796, 'epoch': 0.02}
{'loss': 2.0764, 'grad_norm': 0.614019513130188, 'learning_rate': 0.0002976452999439357, 'epoch': 0.02}
{'loss': 2.2189, 'grad_norm': 0.6109524965286255, 'learning_rate': 0.0002976312838721734, 'epoch': 0.02}
{'loss': 2.2753, 'grad_norm': 0.5698049068450928, 'learning_rate': 0.0002976172678004111, 'epoch': 0.02}
{'loss': 2.2279, 'grad_norm': 0.6300668120384216, 'learning_rate': 0.0002976032517286488, 'epoch': 0.02}
{'loss': 2.2083, 'grad_norm': 0.6403697729110718, 'learning_rate': 0.00029758923565688654, 'epoch': 0.02}
{'loss': 2.0786, 'grad_norm': 0.6231217384338379, 'learning_rate': 0.00029757521958512424, 'epoch': 0.02}
{'loss': 2.1628, 'grad_norm': 0.5823969841003418, 'learning_rate': 0.000297561203513362, 'epoch': 0.02}
{'loss': 1.9744, 'grad_norm': 0.5878552198410034, 'learning_rate': 0.0002975471874415997, 'epoch': 0.02}
{'loss': 2.165, 'grad_norm': 0.6072647571563721, 'learning_rate': 0.0002975331713698374, 'epoch': 0.02}
{'loss': 2.2531, 'grad_norm': 0.6721537709236145, 'learning_rate': 0.0002975191552980751, 'epoch': 0.03}
{'loss': 2.2187, 'grad_norm': 0.5587887167930603, 'learning_rate': 0.0002975051392263128, 'epoch': 0.03}
{'loss': 2.1767, 'grad_norm': 0.6465276479721069, 'learning_rate': 0.0002974911231545505, 'epoch': 0.03}
{'loss': 2.2256, 'grad_norm': 0.6238905787467957, 'learning_rate': 0.00029747710708278826, 'epoch': 0.03}
{'loss': 2.2942, 'grad_norm': 0.6493077874183655, 'learning_rate': 0.00029746309101102595, 'epoch': 0.03}
{'loss': 2.0125, 'grad_norm': 0.63839191198349, 'learning_rate': 0.0002974490749392637, 'epoch': 0.03}
{'loss': 2.1876, 'grad_norm': 0.6194106340408325, 'learning_rate': 0.00029743505886750134, 'epoch': 0.03}
